time,ppg0,ppg1,ppg2,ambient0
62.353360075000005,261288,256529,205827,-173172
62.372861900000004,261278,256569,205894,-173179
62.392363725,261374,256743,206022,-173137
62.41186555,261293,256703,206018,-173209
62.431367375,261187,256654,206008,-173199
62.4508692,260928,256489,205930,-173189
62.470371025000006,260619,256228,205771,-173088
62.489872850000005,260286,255934,205604,-173119
62.509374675000004,259852,255652,205417,-173199
62.5288765,259506,255463,205267,-173159
62.548378325,259253,255428,205184,-173094
62.56788015,259034,255344,205216,-173078
62.587381975,258839,255299,205262,-173227
62.606883800000006,258781,255269,205230,-173217
62.626385625000005,258817,255283,205285,-173207
62.645887450000004,258847,255372,205362,-173136
62.665389275,258929,255427,205382,-173206
62.6848911,259067,255591,205491,-173207
62.704392925,259204,255712,205569,-173173
62.72389475,259336,255925,205702,-173141
62.743396575000006,259460,255964,205767,-173181
62.762898400000005,259546,256025,205821,-173187
62.782400225,259756,256126,205958,-173173
62.80190205,259931,256278,206063,-173221
62.821403875,260254,256646,206294,-173133
62.8409057,260503,256843,206553,-173153
62.86040752500001,260847,257092,206992,-173104
62.879909350000005,261127,257259,207369,-173165
62.899411175000004,261364,257364,207724,-173153
62.918913,261698,257505,208106,-173193
62.918913,262458,257894,208779,-173164
62.936162072500004,262768,258183,209132,-173115
62.953411145000004,263198,258395,209349,-173134
62.970660217500004,263479,258540,209465,-173153
62.987909290000005,263745,258647,209568,-173131
63.005158362500005,263977,258773,209650,-173107
63.022407435000005,264193,258878,209727,-173138
63.039656507500005,264421,259068,209872,-173130
63.056905580000006,264560,259264,209939,-173174
63.074154652500006,264703,259410,209952,-173200
63.091403725000006,264715,259351,209449,-173141
63.1086527975,264779,259347,209848,-173075
63.12590187,264280,259384,209927,-173511
63.1431509425,264504,259130,209417,-173518
63.160400015,264600,258694,209689,-173262
63.1776490875,265111,258698,209660,-173499
63.19489816,264694,258698,209896,-173554
63.2121472325,264375,258605,210119,-174010
63.229396305,264095,258529,210108,-173931
63.2466453775,263645,258840,209822,-173923
63.26389445,264104,258363,209819,-174189
63.2811435225,263848,258197,210239,-173694
63.298392595,263909,258517,209946,-173856
63.3156416675,264414,258376,209817,-174058
63.33289074,264894,258241,209870,-174166
63.350139812500004,265403,258619,210357,-174178
63.367388885000004,264991,258354,210819,-173991
63.384637957500004,264737,258262,210619,-173812
63.401887030000005,264272,258710,210344,-173864
63.419136102500005,264010,258569,210759,-174316
63.436385175,263743,258537,210721,-174593
63.4536342475,263646,258345,210460,-174588
63.47088332,263522,258268,210107,-174654
63.4881323925,263518,258250,210194,-174758
63.505381465,263981,257866,210306,-175090
63.5226305375,264004,257854,210245,-174595
63.53987961,263615,257489,210304,-174151
63.5571286825,263614,257128,210491,-173779
63.574377755,264121,256619,210278,-173332
63.5916268275,263704,257106,210397,-172956
63.6088759,263319,257617,210236,-173193
63.6088759,258617,255172,204678,-173131
63.627482065,258577,255226,204779,-173162
63.646088230000004,258665,255417,204823,-173142
63.664694395,258778,255652,204917,-173165
63.68330056,258934,255794,204950,-173212
63.701906725,259012,255996,205076,-173181
63.72051289,259071,256187,205194,-173178
63.739119055,259164,256352,205283,-173182
63.75772522,259238,256357,205327,-173099
63.776331385,259259,256481,205286,-173162
63.79493755,259311,256535,205373,-173180
63.813543715,259345,256578,205393,-173165
63.83214988,259510,256690,205471,-173147
63.850756045,259597,256762,205474,-173131
63.86936221,259776,256953,205559,-173182
63.887968375,259899,257234,205601,-173132
63.90657454,260025,257478,205767,-173136
63.925180705,260264,257741,205991,-173139
63.94378687,260467,258004,206098,-173130
63.962393035,260574,258218,206257,-173081
63.9809992,260601,258240,206305,-173114
63.999605365,260375,258130,206162,-173189
64.01821153,260021,257730,205927,-173158
64.036817695,259521,257668,206408,-173273
64.05542386,259135,257623,206359,-173541
64.074030025,259607,257519,206375,-173949
64.09263619,259380,257061,206863,-173956
64.111242355,259702,256640,207116,-174413
64.12984852,259706,256481,207618,-174186
64.148454685,260104,256800,207334,-174325
64.16706085,259765,256991,207638,-174269
64.18566701499999,259995,256916,207547,-174598
64.20427318,259561,256528,207275,-174587
64.222879345,259356,256163,207386,-174910
64.24148551,258844,256137,207423,-174714
64.260091675,258828,255816,207519,-175054
64.27869783999999,258727,255887,207619,-175182
64.297304005,258286,256035,207555,-175191
64.31591017,258377,256231,207663,-175603
64.334516335,258512,256171,207370,-175804
64.3531225,258415,256230,207586,-175812
64.3531225,254818,253636,202649,-173181
64.37126558749999,254723,253529,202572,-173142
64.389408675,254633,253469,202417,-173134
64.40755176249999,254548,253396,202378,-173137
64.42569485,254507,253446,202457,-173109
64.44383793749999,254561,253478,202520,-173104
64.461981025,254591,253595,202560,-173164
64.4801241125,254631,253716,202691,-173150
64.4982672,254835,253875,202823,-173147
64.5164102875,254891,254074,202930,-173111
64.534553375,255058,254175,203021,-173129
64.5526964625,255205,254325,203101,-173134
64.57083955,255345,254500,203222,-173174
64.5889826375,255425,254576,203246,-173226
64.607125725,255483,254647,203339,-173155
64.6252688125,255479,254719,203340,-173218
64.6434119,255688,254862,203414,-173153
64.6615549875,255769,254917,203430,-173141
64.679698075,255813,255042,203489,-173114
64.6978411625,255946,255265,203568,-173054
64.71598424999999,256025,255340,203718,-173150
64.7341273375,256121,255552,203817,-173143
64.75227042499999,256281,255779,203969,-173111
64.7704135125,256402,256000,204104,-173176
64.78855659999999,255902,255682,204370,-173149
64.8066996875,256077,255718,204370,-172957
64.824842775,256341,255732,204390,-172945
64.8429858625,256677,255477,204652,-172949
64.86112895,256558,255104,204843,-173398
64.8792720375,256302,255010,204544,-173203
64.897415125,256413,254690,204255,-173303
64.9155582125,256189,254857,203919,-173375
64.9337013,255908,254769,203850,-173348
64.9518443875,255906,254825,204345,-173351
64.969987475,255443,255260,203895,-173484
64.9881305625,255701,255143,203596,-173357
65.00627365,255508,254821,203676,-173705
65.0244167375,256006,255163,203651,-173774
65.042559825,256172,255390,203890,-173954
65.0607029125,256358,255053,203985,-174258
65.078846,255913,254760,204128,-173806
65.078846,252446,253060,202300,-173193
65.094329586,252465,253125,202356,-173120
65.109813172,252525,253182,202477,-173090
65.125296758,252492,253253,202493,-173124
65.14078034399999,252462,253253,202573,-173130
65.15626393,252398,253261,202625,-173175
65.171747516,252427,253301,202704,-173125
65.187231102,252378,253326,202642,-173181
65.202714688,252360,253371,202680,-173155
65.218198274,252400,253461,202787,-173145
65.23368186,252479,253543,202868,-173181
65.24916544599999,252489,253575,202927,-173085
65.264649032,252411,253455,202936,-172969
65.280132618,252351,253442,202881,-172958
65.295616204,252236,253350,202851,-172888
65.31109979,252224,253399,202799,-172920
65.326583376,252230,253385,202701,-172912
65.342066962,252138,253391,202701,-172790
65.35755054799999,252178,253377,202709,-172781
65.373034134,252107,253449,202696,-172772
65.38851772,252111,253418,202816,-172833
65.404001306,252186,253413,202930,-172865
65.419484892,252299,253359,202930,-172938
65.434968478,252363,253268,202944,-172932
65.450452064,252235,253316,203011,-173052
65.46593565,252230,253284,202995,-173034
65.481419236,252111,253281,202940,-173050
65.496902822,252209,253231,202924,-173029
65.512386408,252306,253283,202939,-173011
65.527869994,252224,253403,203039,-172934
65.54335358,252221,253316,203087,-172930
65.558837166,252295,253315,203028,-173038
65.574320752,252332,253329,203023,-173043
65.589804338,252304,253204,203034,-173032
65.605287924,252296,253088,202926,-173081
65.62077151,252302,253043,202918,-173206
65.636255096,252380,253050,202851,-173298
65.651738682,252415,253059,202839,-173185
65.667222268,252419,252965,202716,-173194
65.682705854,252371,252976,202698,-173197
65.69818944,252379,253006,202677,-173297
65.713673026,252371,253002,202758,-173327
65.729156612,252364,253048,202758,-173210
65.744640198,252274,252960,202861,-173224
65.760123784,252326,252902,202790,-173300
65.77560737,252348,252976,202800,-173226
65.791090956,252462,252966,202722,-173352
65.80657454199999,252409,252888,202726,-173375
65.822058128,252347,252836,202785,-173377
65.837541714,252444,252883,202831,-173388
65.8530253,252439,252946,202886,-173373
65.8530253,253167,255643,204814,-173133
65.869671365,253113,255580,204853,-173117
65.88631743,253054,255427,204798,-173136
65.902963495,253050,255406,204872,-173080
65.91960956,252979,255223,204831,-173165
65.936255625,252986,255197,204903,-173172
65.95290169,253002,255165,204869,-173153
65.969547755,253083,255149,204761,-173178
65.98619382,253239,255131,204617,-173188
66.002839885,253431,255191,204534,-173146
66.01948595,253548,255211,204381,-173179
66.036132015,253574,255184,204341,-173174
66.05277808,253523,255038,204205,-173208
66.069424145,253424,254845,204038,-173202
66.08607021,253341,254706,203876,-173149
66.102716275,253330,254632,203834,-173133
66.11936234,253303,254549,203809,-173146
66.136008405,253527,254585,203946,-173158
66.15265447,253685,254696,204062,-173144
66.169300535,254004,254763,204245,-173129
66.1859466,254245,254847,204285,-173104
66.202592665,254510,254907,204397,-173161
66.21923873,254751,254982,204520,-173182
66.235884795,255078,255169,204619,-173183
66.25253086000001,255353,255294,204693,-173173
66.269176925,255711,255507,204782,-173138
66.28582299,256011,255794,204950,-173154
66.302469055,256452,256217,205282,-173153
66.31911512,256871,256657,205633,-173202
66.335761185,257307,257092,206004,-173177
66.35240725,257747,257481,206462,-173172
66.369053315,258143,257863,206934,-173137
66.38569938,258520,258339,207279,-173147
66.40234544500001,258966,258662,207677,-173081
66.41899151,259300,259067,207900,-173088
66.435637575,259691,259356,208232,-173080
66.45228364,259833,259498,208392,-173137
66.46892970500001,259861,259731,208483,-173157
66.48557577,259712,259559,208544,-173131
66.502221835,259433,259316,208457,-173143
66.5188679,259179,259031,208368,-173183
